ITEM_ID,PRICE,CATEGORY_L1,CATEGORY_L2,PRODUCT_DESCRIPTION,GENDER
"0eceb1b4-30c6-4ce8-bd60-d4208ceb7acb",94.99,apparel,shirt,"First-class gainsboro dressy shirt for women",F
"8074623f-8d17-4ef6-9ccd-33f1cba746d1",69.99,apparel,scarf,"Sassy scarf for women for every occasion",F
"97c2ec2e-5277-468c-a989-07ac32c29ccd",137.99,homedecor,clock,"This wall clock will keep you on time",Any
"eefa0edd-3421-4b38-82ec-661b3c42c044",105.99,furniture,chairs,"Increase your productivity with this nice black office chair",Any
"f1e0660b-53db-4e9a-a86a-8a990d6b2988",105.99,seasonal,christmas,"A favorite for the holidays",Any
"912fb371-de19-4753-b43a-87bf4b18bac2",51.99,housewares,kitchen,"A must-have for your kitchen",Any
"15a367e4-4039-432a-b16e-562e3d02f3db",47.99,seasonal,easter,"A must-have for April",Any
"9bc87696-e9bd-4241-86b0-234e054a607b",9.99,electronics,camera,"Camera for amateurs and professonals",Any
"9df66bf2-ba87-4d57-b1d3-810d8fffc0e0",51.99,seasonal,easter,"A favorite for early April",Any
"73377697-7108-4d8f-9ee1-72603dc4ece9",159.99,apparel,jacket,"Well-insulated casual coat for men for winter",M
"af1fb35f-8fee-4ff2-a6a9-4be30d03c54b",16.99,outdoors,fishing,"Outstanding fishing reel for every pole",Any
"54fbab52-7f34-44a3-8de2-e9e53fb1b230",122.99,footwear,boot,"Unrivaled pair of dark slate gray boots",M
"55b3f4ff-7a92-4ad7-bc1b-59c98c23c6d9",87.99,accessories,belt,"This swell belt for women is perfect for all occasions",F
"5d28d7a1-4a71-4db3-9ec3-754c2b0b5d99",60.99,housewares,kitchen,"A must-have for your kitchen",Any
"13ce4d5e-8349-4529-af1f-efb73ad8829f",12.99,jewelry,earrings,"These cool earrings for women will turn heads",F
"d3237d85-4917-43df-ab83-6f8fb1084f70",59.99,housewares,bowls,"This neat ceramic bowl is a must-have",Any
"7d9271c9-ddce-4ccb-a8e7-161b94b1fc79",33.99,homedecor,decorative,"This glass vase is a must-have for your home decor",Any
"669b328d-0905-4a3f-b95d-79c8eb83482f",43.99,homedecor,decorative,"This rattan basket will delight everyone",Any
"34cce05b-39b9-4927-897f-753e118fdd48",173.99,apparel,jacket,"Black jacket for men about town",M
"c88ce500-8abd-443f-859b-c6168b58ea58",421.99,instruments,strings,"This electric guitar is perfect for amateur and professional musicians",Any
"11d3acc6-c567-45a2-a865-15723b41b162",68.99,seasonal,christmas,"A must-have for the holidays",Any
"1664a77a-fcfc-46ee-8d4a-99be791248ff",36.99,outdoors,pet,"Your dog will love this accessory",Any
"2aba4640-946f-48e2-bd43-c3ac3a70fb7c",62.99,housewares,kitchen,"Incomparable for every kitchen",Any
"2f2995da-4768-478a-a4ae-906b76d8c6fe",58.99,homedecor,decorative,"This glass vase will delight everyone",Any
"0727abd8-ae04-4b76-9fd6-fd09b478c615",50.99,seasonal,halloween,"A must-have for that fanciful day loved by all",Any
"7386b378-a79d-42c6-9193-6d82992d8dba",70.99,footwear,sneaker,"An all-around intrepid pair of dark slate gray sneakers",M
"2f069176-5bab-43fd-a441-916f61843de0",10.99,groceries,bakery,"Croissant made fresh daily in our kitchens",Any
"ae8772cf-a7ad-4eb8-b12e-b286fd0a773f",43.99,seasonal,valentine,"A must-have for that special day",Any
"f9ce4c4d-dd69-46b2-8bc4-4226f0c7b567",138.99,furniture,chairs,"Increase your productivity with this nice black office chair",Any
"ccaec8f5-b33d-4676-a1b9-bc4b96951ee4",3.99,groceries,vegetables,"Keep your pantry well stocked with this tasty and polyvalent veggie",Any
"d5f830bd-8c49-4bc2-85ba-3d120c90caa6",150.99,floral,plant,"Drought-resistant indoor plant delivered fresh and vibrant from our growers",Any
"37cb1acd-1b2d-4718-9ec3-15864424de14",183.99,outdoors,camping,"This camping tent is a must-have for your next trip",Any
"025ec8a0-0358-494f-a51a-065f090e84f8",75.99,accessories,belt,"This sassy belt for women is perfect for all occasions",F
"7186f66d-c305-4b61-b966-80d0c1e003b9",15.99,homedecor,decorative,"This frame is a must-have for your home decor",Any
"6298e772-d18e-4eb0-a226-70fbb2074edc",277.99,instruments,keys,"This upright piano is perfect for amateur and professional musicians",Any
"46202f4b-1395-430b-8208-7adb3201990f",585.99,electronics,camera,"This video camera is perfect for capturing those special moments",Any
"dc073623-4b95-47d9-93cb-0171c20baa04",131.99,accessories,glasses,"These groovy glasses for women are perfect everywhere",F
"8840e8ea-d896-4132-80ea-1247b95bb62d",96.99,accessories,handbag,"This casual handbag is quintessential all over",F
"83114893-a0bc-414c-b120-1c5ca8a35de4",95.99,electronics,speaker,"Accurate speakers to fill the house with beautiful music",Any
"ad41a106-99f7-4258-8060-d1dcb7de93b8",34.99,seasonal,valentine,"Be sure to order early for that special day",Any
"91cfb05c-44cc-4eca-b622-1fa875e0256c",32.99,seasonal,halloween,"Be sure to order early in October",Any
"638012bd-b70e-4035-bf83-fbb777c7a6ea",18.0,beauty,grooming,"The 20s look that never went out of fashion, till after the 20s.",F
"3f9a39b2-0d63-4751-b6ee-4ecd08dd2276",405.99,instruments,strings,"This electric guitar will delight the most demanding musician",Any
"546784ce-5a1e-4880-85ce-fcc8b84ce7b6",2.99,groceries,fruits,"This delish fruit is everyone's favorite",Any
"c79d70a4-118a-4ec4-8d92-35a489912c27",473.99,furniture,sofas,"This posh black sofa will be the highlight of any room",Any
"1d152012-c60b-4049-845b-9a80310e0d4a",67.99,floral,arrangement,"Mixed arrangement grown sustainably on our organic farms",Any
"58b3efdc-79bf-4163-9f4e-38f0833304a8",750.99,furniture,sofas,"This fancy black sofa will be the highlight of any room",Any
"47099e43-250e-4183-a84a-df2fab69dad5",495.99,instruments,strings,"This acoustic guitar will delight the most demanding musician",Any
"889e1067-7514-4397-ae52-f0ae820c35cf",17.99,groceries,bakery,"This tasty strawberry chocolate cake will delight everyone",Any
"3d882b22-847d-4d7f-9a74-3bd290db95c2",114.99,accessories,bag,"An all-around convenient bag for everyday use",Any
"b535e4ad-3f3c-4b05-9715-9dc7077239de",126.99,accessories,backpack,"Gainsboro backpack is handy for traveling",Any
"39db1f40-046d-4fa3-861b-babfc4ba4023",90.99,accessories,watch,"This swell watch for men is outstanding everyday",M
"b4e0ec0f-efec-4103-a741-d9e373808130",240.99,instruments,strings,"This electric guitar is perfect for amateur and professional musicians",Any
"a52f4cd6-4eec-43f5-899e-4abe8e1963e5",4.99,groceries,dairy,"This cheese is made sustainably by our dairy farmers",Any
"e1c8e574-93fa-4bb4-8f17-374fdcf85da6",8.99,groceries,bakery,"Cinamon Roll made fresh daily in our kitchens",Any
"95be8b94-feeb-48df-8449-34924e4d849d",129.99,instruments,microphone,"This faultless microphone can be relied upon in every situation",Any
"9fa1fae1-4c43-4e9e-8c54-bfcd9cf98243",23.99,homedecor,cushion,"This yellow square cushion is a must-have for your house",Any
"6a90d0b3-930c-46c3-b093-f55c60eb27a2",133.99,accessories,glasses,"Spiffy glasses for women",F
"a51c8fab-87a5-4cf2-a19a-cc569398ffa9",59.99,apparel,scarf,"Flawless scarf for women",F
"7160b264-e3ed-4ac3-9dd7-2c537b00e5ed",28.99,outdoors,pet,"This frisbee will keep your dog exercised",Any
"39832066-ba59-4dc6-8aca-80ca36d4c92c",146.99,seasonal,christmas,"A favorite for the holidays",Any
"a289ca2c-0135-4864-a710-865d4cf604d8",107.99,jewelry,bracelet,"A groovy bracelet for men",M
"c62defb8-4cbd-4edb-8478-913613e77601",144.99,floral,plant,"Indoor plant grown sustainably on our organic farms",Any
"5807df68-f455-4ba8-b5ef-1e7c4d76e46c",202.99,furniture,chairs,"Relax in this comfy white armchair",Any
"ddf7cd6e-633c-4906-a391-315ad1e91966",131.99,jewelry,necklace,"This edgy necklace for women will be noticed by all",F
"97740b47-e9e9-4b5e-9159-4a73b2c64270",92.99,electronics,speaker,"Faultless speakers to fill the house with beautiful music",Any
"5d697560-14a3-4e76-8a3a-5e5c5b5b3353",22.99,beauty,grooming,"Razor for every bathroom",Any
"c355dd01-24a6-4a99-b70e-539e39f18014",172.99,instruments,strings,"This acoustic guitar is perfect for amateur and professional musicians",Any
"4d010975-7365-4db9-b31c-5eee0286c458",45.99,outdoors,pet,"Your pet will love this accessory",Any
"9e90de6d-e196-4426-84ea-4571fe40d164",44.99,homedecor,decorative,"This wiker basket is a must-have for your home decor",Any
"d3b237ae-6039-45f9-9692-495ad2141c54",52.99,housewares,kitchen,"A must-have for your kitchen",Any
"58050849-fc9e-41a9-8dbe-9f9b7377ac74",25.99,tools,wrench,"Essential wrench for every craftperson",Any
"9f6d63f4-6fd0-4c31-89b6-fffd6aedcce2",79.99,accessories,backpack,"This black backpack is unequaled for the season",Any
"fe52b818-4912-4b08-afe5-76a6f7001d2c",114.99,floral,arrangement,"Carnations arrangement grown sustainably on our organic farms",Any
"8b6bc04b-fab1-4a30-9790-a77cecebe5d3",8.99,groceries,bakery,"Donuts made fresh daily in our kitchens",Any
"c4daa771-3583-4cb4-8d38-f5b3bf0aa3b2",16.99,homedecor,lighting,"This floor lamp is a must-have for the lighting of your home",Any
"42ba4ae9-f12b-481a-9159-81c65103cc2c",19.99,outdoors,pet,"Your pet will love this accessory",Any
"36110e9f-8947-4dff-8c37-070f134ce98d",631.99,electronics,television,"This television is perfect for every room",Any
"8bdfaf9c-4ff6-46bc-a304-33db265f36ef",51.99,housewares,bowls,"This classic ceramic bowl is a must-have",Any
"bde65f09-635c-4293-97c0-063d101f9efe",119.99,apparel,jacket,"Warm all seasons casual jacket for men",M
"b273d93b-6470-4b75-9f1a-78d22f48b2d4",253.99,instruments,strings,"This electric guitar is perfect for amateur and professional musicians",Any
"930c9cb4-8b31-4fe8-a9b0-04622b80fbfc",98.99,floral,bouquet,"Wedding bouquet grown sustainably on our organic farms",Any
"50ed0b72-639d-468e-ab8a-1e97be4259e6",194.99,apparel,shirt,"Matchless light gray dressy shirt for women",F
"90399dec-acd9-4080-a905-c9421058d404",242.99,instruments,strings,"This electric guitar will delight the most demanding musician",Any
"f61c2efc-1656-4a12-be3d-6be233ff8847",185.99,instruments,percussion,"This acoustic drum will delight the most demanding musician",Any
"d511fb3e-86bf-4bf9-a23a-a2ba30529b0e",4.99,groceries,vegetables,"This delish veggie is a must-have in every pantry",Any
"c5c6f284-3112-4b91-a948-dd1452e0217e",142.99,apparel,jacket,"Warm casual jacket for men for all seasons",M
"8c619c95-5f66-4433-93b6-2c1bf90e565c",128.99,floral,arrangement,"Tulips arrangement delivered fresh and vibrant from our growers",Any
"c5b52a98-63db-4924-98d3-c05a319dd8ac",236.99,instruments,percussion,"This cymbal will delight the most demanding musician",Any
"b438ff91-d7cc-461b-b7fb-951d195e32bb",79.99,accessories,backpack,"Trendy backpack for women",F
"8cad877e-5e9c-44c4-bd43-5613e1203666",51.99,seasonal,halloween,"Be sure to order early in October",Any
"9f50d5db-5054-43e8-97b0-80d5036a6bf7",45.99,homedecor,lighting,"This decorative candle is a must-have for the lighting of your home",Any
"99b44e8e-65d0-4c55-a7b6-dd1ed0b7cac3",214.99,furniture,chairs,"Relax in this comfy tan armchair",Any
"9564165e-606b-469e-a198-69c3d465e082",9.99,footwear,sandals,"Ultrachic pair of slip-on sandals for women",F
"db31ed85-5592-47ec-8894-104dec37448b",3.99,groceries,vegetables,"This delicious veggie is a must-have in every pantry",Any
"a00edb41-1c04-4dba-b7d4-431723d8c0c4",279.99,instruments,wind,"This french horn is perfect for amateur and professional musicians",Any
"40807c84-b343-43c0-8518-634870079907",81.99,floral,plant,"Indoor plant grown sustainably on our organic farms",Any
"6f572e38-61df-4469-be05-b3ad2950a895",2.99,groceries,fruits,"Make sure to have your fresh dose of vitamin C every day",Any
"089baa54-b066-4359-83ff-8a41011d3110",7.99,groceries,bakery,"Croissant made fresh daily in our kitchens",Any
"e1f74900-ba40-4ed2-b128-f334b16ee370",94.99,jewelry,bracelet,"This marvelous bracelet for women will turn heads",F
"45984cee-39f4-4977-83ff-c9246dfb1d82",131.99,seasonal,christmas,"A must-have for the holidays",Any
"1e486998-18ca-4a42-bad5-001aaf7830aa",8.99,electronics,cable,"This convenient cable is a must-have for your electronics",Any
"8aeba72c-ebd6-4f98-8dfb-0fe463332f90",66.99,jewelry,bracelet,"This lovely bracelet for women will turn heads",F
"b9eef17f-2ee0-4a08-b22f-2c2cd24e04d7",66.99,accessories,glasses,"These dapper glasses for men are unequaled",M
"506d2ab9-b0b7-4180-bc21-f44909722def",157.99,furniture,chairs,"Ideal white chair for your office",Any
"5965d439-5b58-4081-86a2-48bff40d7938",78.99,apparel,jacket,"Cool casual jacket for women",F
"c912eaa1-6c6c-4096-8194-ab220e1830c0",88.99,accessories,glasses,"Ultrahip glasses for women",F
"6ec2a7e8-8b76-4187-b83d-9f9631639d76",23.99,jewelry,earrings,"Cool earrings for women",F
"7b8e35ec-ddb6-465a-b209-0a6bf8ec1bc9",155.99,instruments,percussion,"This acoustic drum will delight the most demanding musician",Any
"c26266b9-e809-4543-a6e2-b70a56b4c362",8.99,groceries,bakery,"This tasty apple pie is made fresh every day",Any
"59f4a91d-4add-4979-b463-42f77b37bd37",57.99,floral,bouquet,"Wedding bouquet delivered fresh and vibrant from our growers",Any
"3999c48f-4ccf-463b-8e0b-f28dcdc469d1",95.99,instruments,keys,"This grand piano is perfect for amateur and professional musicians",Any
"82f4c1ca-b0dc-4e5a-9336-caff8bf63c05",12.0,beauty,grooming,"Strong reinforced plastic containers, with bright stylings.",F
"75e9f144-28cd-4f72-af5d-63be5e3761c8",9.99,electronics,camera,"Video camera for amateurs and professonals",Any
"c02e9ebe-eb65-4a03-9078-e4faf330ddd0",320.99,furniture,tables,"Increase your productivity with this unparalleled wheat hue worktable",Any
"26fd5578-6417-4b0a-a416-bd43083eec22",78.99,apparel,jacket,"Well-insulated casual coat for women for the outdoors",F
"2f71e413-32fe-4f1d-a28b-8995be0685e8",135.99,homedecor,clock,"This alarm clock is a must-have",Any
"c07ba51e-48d5-4efb-bce7-95fd6243666a",144.99,accessories,handbag,"This supercool dark slate blue handbag is the perfect accessory for casually ambling far and wide",F
"f15ccac9-1057-4c0e-b06c-d52c853723e3",9.99,footwear,sandals,"This ultrahip pair of sandals for woman is perfect for the summer",F
"53b930e1-a245-4a24-8d5b-5343f6892b37",56.99,homedecor,decorative,"This frame is a must-have for your home decor",Any
"56ca3f0a-03cc-4496-9530-41d8c6069459",430.99,instruments,strings,"This electric guitar will delight the most demanding musician",Any
"d9d3351f-1fdb-4ba7-b757-55f18a1a2dc0",120.99,accessories,backpack,"White backpack is nifty for traveling",Any
"cb9035f5-ed1e-40b0-9e8f-f20a727cb227",122.99,apparel,scarf,"Swanky scarf for women for every occasion",F
"8484c198-4d0c-4c15-9805-db81ea8d705a",59.99,homedecor,cushion,"This yellow set of cushions is very nice",Any
"9b149680-3368-4ae0-8f71-9a21d111b8dc",113.99,jewelry,earrings,"Dandyish earrings for men",M
"bd27ce34-9109-40ef-a88c-e2caebc88f4a",5.99,apparel,socks,"Nice dressy socks",M
"ec02b332-05a5-40dd-ae9d-2b0672baaa6e",15.99,books,travel,"Plan your next trip with this essential reference book on Japan",Any
"096b5e28-75ed-46c8-9033-9c00d5bb838e",188.99,furniture,tables,"Unrivaled wooden dining room for the whole family",Any
"a5095e59-60e0-40cc-8a0d-d2caaac18cb2",52.99,housewares,kitchen,"A must-have for your kitchen",Any
"e89c9268-7e07-459a-8596-76f69451e563",85.99,floral,arrangement,"Tulips arrangement grown sustainably on our organic farms",Any
"05948514-25d3-49a7-ade2-0368a9b1d525",54.99,homedecor,lighting,"This table lamp will enhance your home",Any
"62b99b72-6a26-4b09-9e53-80d7ed22889d",169.99,footwear,boot,"Trendy teal boots for rambling everywhere",F
"7ca458ba-184b-4243-bc9c-576ec9a2315e",428.99,outdoors,kayaking,"Explore the waterways with this venturesome kayak",Any
"517a7fc1-0db5-440f-b6b8-b5577340716f",145.99,homedecor,clock,"This table clock will keep you on time",Any
"7d6e50fb-c941-4f1e-b97d-612f627a271a",37.99,homedecor,cushion,"This dark gray square cushion is a must-have for your house",Any
"f2e66204-c339-434b-b0ae-b6cb6d815756",56.99,homedecor,decorative,"This glass vase will delight everyone",Any
"3eba60d7-fbde-4f4d-bb3a-30df62057fe0",64.99,accessories,belt,"Ultracool belt for all occasions",M
"b7d5094b-4df4-4579-a49a-dadfef26a0f7",70.99,floral,arrangement,"Mixed arrangement delivered fresh and vibrant from our growers",Any
"8098e201-83ec-410d-8f6d-0ef0694f06e6",8.99,tools,set,"This set is a must-have for your toolbox",Any
"94956686-1a12-477b-a67b-fbdbeded7a0b",91.99,floral,plant,"Drought-resistant indoor plant delivered fresh and vibrant from our growers",Any
"68f56b2c-5807-42ee-9436-12257fb5bcfb",337.99,furniture,tables,"This unsurpassed glass dining table will delight everyone",Any
"0571783a-2d37-4d08-ac0d-575070c961d4",188.99,instruments,keys,"This upright piano will delight the most demanding musician",Any
"92749684-7ff7-4ed6-8eb7-b948dfee0d79",20.99,homedecor,cushion,"This dark slate gray set cushion is very soft",Any
"549be4a8-29a9-41ae-84b4-e2d24c7b54bd",59.99,outdoors,fishing,"This Incomparable fishing lure is sure to bring success",Any
"21676ad2-b826-4884-895d-0240a0afac10",12.99,housewares,bowls,"Sophisticated ceramic bowl for every occasion",Any
"e727caad-132c-48d2-bd7f-131c99745b24",401.99,instruments,keys,"This keyboard will delight the most demanding musician",Any
"d9c22fb1-8785-4aaa-bd26-81b0a917c01c",31.99,outdoors,pet,"Your dog will love this accessory",Any
"94f6d989-8839-4630-a61d-cfa6344c8ad5",95.99,jewelry,earrings,"Swell earrings for women for everyday wear",F
"8ebed2f4-c0c0-4dc7-9875-1836502f2eb3",41.99,accessories,belt,"This groovy belt for women is perfect for all occasions",F
"ab5ea156-d41d-43bc-ae5f-10b47f8e42f1",187.99,instruments,strings,"This acoustic bass is perfect for amateur and professional musicians",Any
"16ec2943-30b2-4620-9a9e-370774c86ca0",52.99,seasonal,christmas,"A favorite for the holidays",Any
"7833c1b0-4ee2-45f8-b9e6-a3a5ed20183f",97.99,jewelry,necklace,"Outstanding necklace for women",F
"110f2a06-e151-4f79-9acb-8b8ce97ca449",82.99,floral,bouquet,"Wedding bouquet grown sustainably on our organic farms",Any
"bbbb7fe9-ba83-4072-abda-2f54797bf42a",52.99,housewares,kitchen,"A must-have for your kitchen",Any
"1495081d-3fba-4cf0-a27d-afbae683f1b1",71.99,housewares,kitchen,"A must-have for your kitchen",Any
"8c2eb441-f808-4c0b-8d7e-0f19869c00cb",59.99,seasonal,christmas,"A must-have for the holidays",Any
"7f6100f8-133c-4e15-bc02-b936ed434ea4",169.99,outdoors,camping,"This camping tent is a must-have for your next trip",Any
"6ca2a410-aba9-4c73-9dae-d188412e0e50",114.99,instruments,strings,"This electric guitar will delight the most demanding musician",Any
